placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,tuesday,wednesday,thursday,friday,saturday,sunday,monday,isBlackOwned,attributes,error
https://www.google.com/maps/place/Physicians+Vein+Clinics/data=!4m7!3m6!1s0x52b2d7684f99fc05:0x7fd687e19428914c!8m2!3d45.0767669!4d-93.054274!16s%2Fg%2F11jycyhbgx!19sChIJBfyZT2jXslIRTJEolOGH1n8,Physicians Vein Clinics,5.0,19,Vascular surgeon,"4480 Centerville Rd, White Bear Lake, MN 55127, United States","3WGW+P7 White Bear Lake, Minnesota, USA",http://www.physiciansveinclinics.com/,+1 763-299-8346,Closed · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipP4mQijGs7knVbYoFE5h6g55cfQgQjbkiMIRLL0=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:53:31.229Z,LGBTQ+ friendly,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,,,
https://www.google.com/maps/place/Nasseff+Medical+Center/data=!4m7!3m6!1s0x87f62ab0cc1ff88f:0xa24a91b9bc93ea1a!8m2!3d44.9436683!4d-93.1065605!16s%2Fg%2F11cnc529bz!19sChIJj_gfzLAq9ocRGuqTvLmRSqI,Nasseff Medical Center,4.7,147,Medical clinic,"255 Smith Ave N, St Paul, MN 55102, United States","WVVV+F9 St Paul, Minnesota, USA",https://account.allinahealth.org/locations/91,+1 651-241-2999,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyUjwgWh37wuwFSx_GXRe9YmbsETg0AZCl9kAyo6rRIPdJZohll1pkC9ytNSIFLUrjlwgRK4REvWZiG1N16ZIP4jDZU8nCKY7JMZTLZ1q2BkhB1zkSOBTKrV1i__XvA0wgk3qyt=w408-h306-k-no,false,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:53:34.091Z,,,,,,,,,,,
https://www.google.com/maps/place/Allina+Health+Minneapolis+Heart+Institute+%E2%80%93+St.+Paul/data=!4m7!3m6!1s0x87f62ab0cdc3c431:0x2cc78c486ff45a32!8m2!3d44.9441524!4d-93.1060407!16s%2Fg%2F11btx0syt6!19sChIJMcTDzbAq9ocRMlr0b0iMxyw,Allina Health Minneapolis Heart Institute – St. Paul,4.8,257,Cardiologist,"Nasseff Specialty Center, 225 Smith Ave N # 400, St Paul, MN 55102, United States","WVVV+MH St Paul, Minnesota, USA",https://account.allinahealth.org/locations/753?utm_source=gmb&utm_medium=organic&utm_content=web-url&utm_campaign=gmb_website&utm_term=United-Heart-Vascular-Clinic-St-Paul,+1 651-292-0007,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipP5RuQWxKBVcJbVP-JreQ672qKv81WmOkf3-l2e=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:53:38.881Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
"https://www.google.com/maps/place/Dr.+Lan+T.+Nguyen,+MD/data=!4m7!3m6!1s0x52b2d54ee7370f79:0x10d5135466043e06!8m2!3d44.9649544!4d-93.0843819!16s%2Fg%2F1tp1yg4v!19sChIJeQ83507VslIRBj4EZlQT1RA","Dr. Lan T. Nguyen, MD",5.0,1,Vascular surgeon,"401 Phalen Blvd, St Paul, MN 55130, United States","XW78+X6 St Paul, Minnesota, USA",http://www.healthpartners.com/,+1 651-254-7400,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2Pm2tMsa2EKnkvgUflR_cA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=132.53102&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:53:41.842Z,,,,,,,,,,,
"https://www.google.com/maps/place/Luminous+You,+Elegant+Aesthetic,+IV+Hydration+and+Wellness./data=!4m7!3m6!1s0x87f62a6703eee5ef:0xd94fca9a1390e598!8m2!3d44.9396129!4d-93.1320957!16s%2Fg%2F11cs1syrbj!19sChIJ7-XuA2cq9ocRmOWQE5rKT9k","Luminous You, Elegant Aesthetic, IV Hydration and Wellness.",4.8,77,Medical spa,"758 Grand Ave, St Paul, MN 55105, United States","WVQ9+R5 St Paul, Minnesota, USA",http://luminous-you.com/,+1 651-900-1295,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMZoZUj8n23kxd5Q1-kxYWvVC1Nd1_zWt9tQW90=w408-h544-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:53:46.775Z,LGBTQ+ friendly,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,12–5 pm,Closed,10 am–7 pm,,,
https://www.google.com/maps/place/UNITED+HEART+%26+VASCULAR+CLINIC/data=!4m7!3m6!1s0x87f62ab0b8c3fc27:0xe082504148352663!8m2!3d44.9444566!4d-93.1060618!16s%2Fg%2F11k454g1_g!19sChIJJ_zDuLAq9ocRYyY1SEFQguA,UNITED HEART & VASCULAR CLINIC,4.0,1,,"Thompson St, St Paul, MN 55102, United States","WVVV+QH St Paul, Minnesota, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=j_fl4F9F5eRWxWSnyyTVRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.35919&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:53:49.480Z,,,,,,,,,,,
https://www.google.com/maps/place/Dr.+Brian+Miller/data=!4m7!3m6!1s0x87f62ab0cc2fee77:0x3253c14b9b87df01!8m2!3d44.9441524!4d-93.1060407!16s%2Fg%2F11qgb6y3rh!19sChIJd-4vzLAq9ocRAd-Hm0vBUzI,Dr. Brian Miller,5.0,2,Vascular surgeon,"225 Smith Ave N # 400, St Paul, MN 55102, United States","WVVV+MH St Paul, Minnesota, USA",,+1 651-241-2999,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=j_fl4F9F5eRWxWSnyyTVRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.21643&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:53:52.049Z,,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Kyle+L.+Wahlstrom,+MD/data=!4m7!3m6!1s0x87f62aad58d2debf:0x393f05e7f0a355bf!8m2!3d44.948876!4d-93.0986379!16s%2Fg%2F1tgj9ctl!19sChIJv97SWK0q9ocRv1Wj8OcFPzk","Dr. Kyle L. Wahlstrom, MD",5.0,1,Vascular surgeon,"17 W Exchange St, St Paul, MN 55102, United States","WWX2+HG St Paul, Minnesota, USA",,+1 651-232-2550,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uCysAqm-TEX-H28WsMiMJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.56882&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:53:54.768Z,,,,,,,,,,,
https://www.google.com/maps/place/Spartz+Vein+Clinic+-+Maplewood/data=!4m7!3m6!1s0x52b32bfa7b0323e5:0xec04353ff1e835f3!8m2!3d45.0142345!4d-93.0542444!16s%2Fg%2F11ckzcc5dq!19sChIJ5SMDe_ors1IR8zXo8T81BOw,Spartz Vein Clinic - Maplewood,4.6,40,Medical clinic,"2411 Maplewood Dr, Maplewood, MN 55109, United States","2W7W+M8 Maplewood, Minnesota, USA",https://spartzvein.com/,+1 651-797-6880,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMO3VWF26KmRvDxSaNxwLNcrXP7fmEKIr19llTz=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:53:59.776Z,Identifies as women-owned,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,,
https://www.google.com/maps/place/Physicians+Vein+Clinics/data=!4m7!3m6!1s0x87f7d7ec2b4054b1:0xf33207faaee7c947!8m2!3d44.9477254!4d-92.9505234!16s%2Fg%2F1tltmyd_!19sChIJsVRAK-zX94cRR8nnrvoHMvM,Physicians Vein Clinics,4.8,70,Vascular surgeon,"7700 Hudson Rd #100, Woodbury, MN 55125, United States","W2XX+3Q Woodbury, Minnesota, USA",https://physiciansveinclinics.com/,+1 763-299-8346,Closed · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L9Qx-GHz00zphUSP5BV7Jw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=230.87143&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:54:04.882Z,LGBTQ+ friendly,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,,,
https://www.google.com/maps/place/Physicians+Vein+Clinics/data=!4m7!3m6!1s0x87f63af729ad614f:0x9abe751cdc737507!8m2!3d44.7700976!4d-93.2864453!16s%2Fg%2F1pv21gx2g!19sChIJT2GtKfc69ocRB3Vz3Bx1vpo,Physicians Vein Clinics,4.9,89,Vascular surgeon,"550 W Burnsville Pkwy UNIT 201, Burnsville, MN 55337, United States","QPC7+2C Burnsville, Minnesota, USA",https://physiciansveinclinics.com/,+1 763-299-8346,Closed · Opens 7:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx61R3kYdfX2uyIf_vV6UfMvsmHAD47_E4dkmiO_d78By2j-rkUGoiBdagm3Kk9IJfEO4gAlQfHUmgwZNk6sauPiQnhdsp0J70ajZanSAArOzak4jQ6iwH0Arw-VBaF5MzANwvi=w408-h544-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:54:09.909Z,LGBTQ+ friendly,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,,,
"https://www.google.com/maps/place/HealthEast+Vascular,+Vein+%26+Wound+-+Woodbury/data=!4m7!3m6!1s0x87f7d701cae400df:0xfc4bfb4a31d33cb2!8m2!3d44.9226099!4d-92.9768558!16s%2Fg%2F1tj2p096!19sChIJ3wDkygHX94cRsjzTMUr7S_w","HealthEast Vascular, Vein & Wound - Woodbury",2.2,10,Medical clinic,"1875 Woodwinds Dr., Woodbury, MN 55125, United States","W2FF+27 Woodbury, Minnesota, USA",https://www.mhealthfairview.org/locations/M-Health-Fairview-Vascular-Clinic---Woodbury,+1 651-232-2550,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2-ES9E1Siv0aRlDRh6Kemw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.91426&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:54:12.650Z,,,,,,,,,,,
"https://www.google.com/maps/place/HealthEast+Vascular,+Vein+%26+Wound+-+Maplewood/@45.0302748,-93.0370398,17z/data=!3m1!4b1!4m6!3m5!1s0x52b2d405368b7bef:0x18d14f79152fe6fa!8m2!3d45.0302748!4d-93.0370398!16s%2Fg%2F1tgk08kp","HealthEast Vascular, Vein & Wound - Maplewood",3.6,5,Medical clinic,"2945 Hazelwood St #200a, Maplewood, MN 55109, United States","2XJ7+45 Maplewood, Minnesota, USA",,+1 651-232-2550,Closed · Opens 8 am Wed,,true,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:54:19.329Z,,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,,
https://www.google.com/maps/place/United+Vascular+Clinic/data=!4m7!3m6!1s0x52b32b86e1d8f7f7:0xbe973ef6457b898e!8m2!3d45.0180042!4d-93.1589662!16s%2Fg%2F11ghf4cnbb!19sChIJ9_fY4YYrs1IRjol7RfY-l74,United Vascular Clinic,,,Doctor,"2555 Hamline Ave N, Roseville, MN 55113, United States","2R9R+6C Roseville, Minnesota, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xjZpC_Fpz_Zjuy7hdnRbEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.02023&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:54:21.962Z,,,,,,,,,,,
https://www.google.com/maps/place/M+Health+Fairview+Vascular+Clinic-+Maplewood/data=!4m7!3m6!1s0x87f62aad58d2debf:0xa86010912d3bd151!8m2!3d45.0286165!4d-93.0322547!16s%2Fg%2F1td6n6jg!19sChIJv97SWK0q9ocRUdE7LZEQYKg,M Health Fairview Vascular Clinic- Maplewood,1.8,6,Medical clinic,"2945 Hazelwood St Ste 200, Maplewood, MN 55109, United States","2XH9+C3 Maplewood, Minnesota, USA",https://www.mhealthfairview.org/locations/m-health-fairview-vascular-clinic---woodbury,+1 651-232-2550,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_T2mLqONIW87_9BVYk0rlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.88858&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:54:26.809Z,,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,,
"https://www.google.com/maps/place/Dr.+Primepares+G.+Pal,+MD/@45.081384,-93.115971,17z/data=!3m1!4b1!4m6!3m5!1s0x52b328268062c3e5:0xe5b75173453dcc2a!8m2!3d45.081384!4d-93.115971!16s%2Fg%2F1tk67b4h","Dr. Primepares G. Pal, MD",,,Family practice physician,"400 Village Center Dr #800, North Oaks, MN 55127, United States","3VJM+HJ North Oaks, Minnesota, USA",http://www.mnveincenter.com/,+1 651-765-8346,Closes soon · 5 pm · Opens 9 am Wed,,false,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:54:33.475Z,,9 am–5 pm,9 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/Dr.+James+Davis/data=!4m7!3m6!1s0x87f62ab0cc0b8939:0xc78bc043e33dc4ec!8m2!3d44.944122!4d-93.1061425!16s%2Fg%2F11p07bcs00!19sChIJOYkLzLAq9ocR7MQ940PAi8c,Dr. James Davis,,,Vascular surgeon,"225 Smith Ave N, St Paul, MN 55102, United States",,https://weence.com/medical/doctors/saint-paul/dr-james-davis-2/,+1 651-241-2999,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=j_fl4F9F5eRWxWSnyyTVRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.04875&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:54:36.158Z,,,,,,,,,,,
https://www.google.com/maps/place/HealthPartners+Specialty+Center+435+Building/data=!4m7!3m6!1s0x52b2d548d9540cd9:0x39586c81ddd80605!8m2!3d44.9656901!4d-93.0827378!16s%2Fg%2F1tl8kb_5!19sChIJ2QxU2UjVslIRBQbY3YFsWDk,HealthPartners Specialty Center 435 Building,3.7,54,Medical Center,"435 Phalen Blvd, St Paul, MN 55130, United States","XW88+7W St Paul, Minnesota, USA",https://www.healthpartners.com/care/find/location/centers/healthpartners/st-paul/435-specialty-center/?utm_campaign=primarycare_locallistings_20m1_care_hp&utm_source=googlemybusiness_&utm_medium=organic&utm_content=healthpartners-specialty-center-435_localpack_conversion&utm_term=_v1__/,+1 651-254-7400,Closes soon · 5:30 pm · Opens 6:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipPZ5UZgUMsCFrYYVLLGcI_zsDNl5d9YapMUnmBX=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:54:41.475Z,,6:30 am–5:30 pm,6:30 am–5:30 pm,6:30 am–5:30 pm,6:30 am–5:30 pm,Closed,Closed,6:30 am–5:30 pm,,,
https://www.google.com/maps/place/USA+Vein+Clinics+-+Maple+Grove/data=!4m7!3m6!1s0x52b33763e993e549:0x993635969a40017!8m2!3d45.0884201!4d-93.4332282!16s%2Fg%2F11h77v4018!19sChIJSeWT6WM3s1IRFwCkaVljkwk,USA Vein Clinics - Maple Grove,4.0,38,Medical clinic,"7365 Kirkwood Ct Suite 120, Maple Grove, MN 55369, United States","3HQ8+9P Maple Grove, Minnesota, USA",https://www.usaveinclinics.com/company/locations/minnesota/office/maple-grove/,+1 763-416-4444,,https://lh3.googleusercontent.com/p/AF1QipMBL3hzyDYiE0T9bR9ISLGhb_yFLAEcRSIJJCR3=w425-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:54:46.284Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Holter+Arlen+R+MD/data=!4m7!3m6!1s0x87f7d5544c7b1c11:0x58e6b046159a1fb6!8m2!3d44.9556997!4d-93.0942892!16s%2Fg%2F12631qncy!19sChIJERx7TFTV94cRth-aFUaw5lg,Holter Arlen R MD,,,Vascular surgeon,"640 Jackson St, St Paul, MN 55101, United States","XW44+77 St Paul, Minnesota, USA",http://www.regionshospital.com/,+1 651-254-3456,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zxiRYXBTBRgtq3PUSkf64g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.26711&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:54:49.156Z,,,,,,,,,,,
https://www.google.com/maps/place/HealthPartners+Plastic+%26+Hand+Surgery+St.+Paul/data=!4m7!3m6!1s0x52b32d473fffffff:0xd84fe529685fa71b!8m2!3d44.9648422!4d-93.0845428!16s%2Fg%2F1261dghl5!19sChIJ____P0cts1IRG6dfaCnlT9g,HealthPartners Plastic & Hand Surgery St. Paul,1.0,3,Plastic surgery clinic,"401 Phalen Blvd Floor 1, St Paul, MN 55130, United States","XW78+W5 St Paul, Minnesota, USA",https://www.healthpartners.com/care/find/location/centers/healthpartners/st-paul/plastic-and-hand-surgery/?utm_campaign=plastics_locallistings_20m1_care_hp&utm_source=googlemybusiness_&utm_medium=organic&utm_content=healthpartners-plastic-hand-surgery_localpack_conversion&utm_term=_v1__/,+1 952-967-7977,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPdj50ErYMkxGXMdGSnLDLJULs2Zo0l7gzrHGT7=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:54:54.116Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
"https://www.google.com/maps/place/Vein+Clinics+of+America:+Dr.+Mark+Ciagne,+MD/data=!4m7!3m6!1s0x87f6190f145e19c5:0xe9ad578107f09f5f!8m2!3d44.8592209!4d-93.4432689!16s%2Fg%2F11fmpwv1rq!19sChIJxRleFA8Z9ocRX5_wB4FXrek","Vein Clinics of America: Dr. Mark Ciagne, MD",1.0,1,Vascular surgeon,"13300 Technology Dr. Suite 106, Eden Prairie, MN 55344, United States","VH54+MM Eden Prairie, Minnesota, USA",https://www.veinclinics.com/physician/mark-ciagne/,+1 952-934-4216,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XqhZ77lEt6mBq-vfxaZDRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=143.07376&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:54:59.020Z,,8 am–6 pm,8 am–4:30 pm,8 am–4 pm,7 am–1 pm,Closed,Closed,8 am–4:30 pm,,,
"https://www.google.com/maps/place/Dr.+Joel+E.+Barbato,+MD/data=!4m7!3m6!1s0x52b2d54ee7370f79:0x6bc1a5d1040d0bef!8m2!3d44.9649544!4d-93.0843819!16s%2Fg%2F1tfsmmx1!19sChIJeQ83507VslIR7wsNBNGlwWs","Dr. Joel E. Barbato, MD",,,Vascular surgeon,"401 Phalen Blvd, St Paul, MN 55130, United States","XW78+X6 St Paul, Minnesota, USA",http://www.healthpartners.com/,+1 651-254-7400,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2Pm2tMsa2EKnkvgUflR_cA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=132.53102&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:55:01.762Z,,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Brian+V.+Miller,+MD/@45.000701,-93.0883253,17z/data=!3m1!4b1!4m6!3m5!1s0x87f62ab768592b49:0x422ad3efaa8eccce!8m2!3d45.000701!4d-93.0883253!16s%2Fg%2F1th82hqt","Dr. Brian V. Miller, MD",5.0,1,Vascular surgeon,"1973 Sloan Pl, St Paul, MN 55117, United States","2W26+7M St Paul, Minnesota, USA",,+1 651-224-1347,,,false,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:55:06.251Z,,,,,,,,,,,
https://www.google.com/maps/place/Hogue+Vein+Institute/data=!4m7!3m6!1s0x52b337e2d5172b61:0xac8303d0a2249e98!8m2!3d45.0884201!4d-93.4332282!16s%2Fg%2F1tfdd2_k!19sChIJYSsX1eI3s1IRmJ4kotADg6w,Hogue Vein Institute,5.0,2,Medical clinic,"7365 Kirkwood Court North, Suite 120 Maple Grove, Osseo, MN 55369, United States","3HQ8+9P Osseo, Minnesota, USA",,+1 763-447-2500,Closes soon · 5 pm · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c8DpNxAc2UiRoodwPW5-QQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.2559361&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:55:11.126Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/Vascular+Surgery+Associates/data=!4m7!3m6!1s0x52b32385a6614701:0x48079c4dd899b328!8m2!3d45.185458!4d-93.2357966!16s%2Fg%2F1tds6brv!19sChIJAUdhpoUjs1IRKLOZ2E2cB0g,Vascular Surgery Associates,4.5,10,Surgical center,"11855 Ulysses St NE # 220, Blaine, MN 55434, United States","5QP7+5M Blaine, Minnesota, USA",http://vsavip.com/,+1 763-427-8547,Closes soon · 5 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxST9aW4lvzhzOYq2zieb7ZU54-GjpYUPwxE0yHMgE7hHIWaTnBwoIoqoU0UoNzXt-Vv1OoBOTGftCKRVtJemjEqyB6yBmwSaZeFSzLYfaFl-EgoBTkLP3WU3j17TliuIO7BY1A=w408-h544-k-no,false,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:55:16.071Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/Afzal+Clinics/data=!4m7!3m6!1s0x52b3496334a2bdbb:0xf2469aebf9d4d1f7!8m2!3d44.8840161!4d-93.3244905!16s%2Fg%2F1thr6tp2!19sChIJu72iNGNJs1IR99HU-euaRvI,Afzal Clinics,4.8,249,Medical spa,"3400 W 66th St #265, Edina, MN 55435, United States","VMMG+J6 Edina, Minnesota, USA",https://afzalclinics.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 612-662-2772,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMJrT1uH8KEFmm58gkqaFi9u30uTOdIav6zFeHi=w566-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:55:20.883Z,LGBTQ+ friendly,8 am–4:30 pm,8 am–4:30 pm,8 am–6 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,
https://www.google.com/maps/place/The+Vein+Center+%26+MedSpa/data=!4m7!3m6!1s0x52b45e7b99979c87:0x546b8758ab2b85bd!8m2!3d45.592865!4d-94.2012544!16s%2Fg%2F1vlz9_wz!19sChIJh5yXmXtetFIRvYUrq1iHa1Q,The Vein Center & MedSpa,4.9,331,Doctor,"1990 Connecticut Ave S, Sartell, MN 56377, United States","HQVX+4F Sartell, Minnesota, USA",http://www.beautifulresults.com/,+1 320-257-8346,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipO3NqZu3CRzQV03DxZrzDqgqoUMhq4dc_hQ6_UF=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:55:25.828Z,,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,Closed,,,
https://www.google.com/maps/place/Wabasha+Street+Caves/data=!4m7!3m6!1s0x87f7d539ef4c4335:0x765a8688befb11d1!8m2!3d44.9357781!4d-93.086942!16zL20vMGdnbWhx!19sChIJNUNM7znV94cR0RH7voiGWnY,Wabasha Street Caves,4.6,1275,Tourist attraction,"215 Wabasha St S, St Paul, MN 55107, United States","WWP7+86 St Paul, Minnesota, USA",http://www.wabashacaves.com/,+1 651-224-1191,,https://lh3.googleusercontent.com/p/AF1QipPC-H3bly1MQg0aW9c7J-wDb6yA9iwIi94KZTkr=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Saint+Paul+MN/@44.9537029,-93.0899578,14z",2025-12-16T22:55:28.738Z,LGBTQ+ friendly,,,,,,,,,"Banquet, convention & event space set in a sprawling, subterranean cave network, with guided tours.",
